Longitude,Latitude,OBJECTID,STSSN_ID,YEAR_,MONTH_,DAY_,Commonname,County,CONDITION,CLSL,CWSL,CLOC,CWOC
-80.11890266,25.95840473,52517,BJA2003100701,2003,10,7,Green turtle,Miami-Dade,Severely decomposed,52.6,0,54.8,0
-80.23280273,27.26180506,52518,HPM2003100701,2003,10,7,Loggerhead,Martin,Severely decomposed,96.5,65.9,0,0
-80.24810274,27.28830506,52519,HPM2003100702,2003,10,7,Green turtle,St. Lucie,Fresh dead,0,40.7,0,0
-81.03680303,29.28760553,52520,MLB2003100706,2003,10,7,Loggerhead,Volusia,Alive,65.7,54.4,70.5,54.7
-80.86030297,28.98260546,52521,SDK2003100701,2003,10,7,Loggerhead,Volusia,Fresh dead,65.7,56.4,71,65
-81.47620303,24.64650437,52522,TMB2003100701,2003,10,7,Loggerhead,Monroe,Fresh dead,78,62,84.5,79.4
-80.55870285,28.07380525,52523,DAB2003100801,2003,10,8,Loggerhead,Brevard,Alive,64.5,53.9,70.9,65.5
-80.89620299,29.04070548,52524,SDK2003100801,2003,10,8,Hawksbill,Volusia,Alive,18,13.4,19.4,17.9
-82.39080335,26.97070494,52525,ZMB2003100801,2003,10,8,Kemp's ridley,Sarasota,Fresh dead,32,29.5,34,33.3
-81.39130318,30.39640578,52526,RAH2003100901,2003,10,9,Leatherback,Duval,Severely decomposed,100,80,0,0
-80.42690281,27.82180519,52527,SEB2003100901,2003,10,9,Green turtle,Indian River,Alive,39.2,0,41.5,37
-81.36580299,24.55490435,52528,CPR2003101001,2003,10,10,Green turtle,Monroe,Alive,55.8,58.7,60,63
-80.84860297,28.96500546,52529,JJR2003101001,2003,10,10,Loggerhead,Volusia,Severely decomposed,71.4,57.2,77,69.5
-81.90270318,25.95330469,52530,MCK2003101001,2003,10,10,Kemp's ridley,Collier,Alive,57.6,58.9,59.5,65
-81.36220299,24.63000437,52531,SAS2003101001,2003,10,10,Green turtle,Monroe,Alive,49.4,36.7,51.2,42.7
-82.2289033,26.65330486,52532,CXG2003101101,2003,10,11,Loggerhead,Lee,Alive,69.3,53.5,74,53.5
-82.83860351,27.94020516,52533,GRH2003101101,2003,10,11,Loggerhead,Pinellas,Alive,0,0,0,0
-81.4334032,30.65240584,52534,MPD2003101101,2003,10,11,Kemp's ridley,Nassau,Severely decomposed,0,0,30,31.5
-80.31800276,27.48000511,52535,RMH2003101101,2003,10,11,Green turtle,St. Lucie,Alive,54.7,41.6,59.2,51.5
-81.25790312,29.78970564,52536,EDS2003101201,2003,10,12,Loggerhead,St. Johns,Severely decomposed,0,0,72,67
-81.41030319,30.4672058,52537,EJS2003101201,2003,10,12,Kemp's ridley,Duval,Severely decomposed,0,0,46.3,47.5
-80.59760288,28.38550533,52538,NMY2003101203,2003,10,12,Green turtle,Brevard,Moderately decomposed,0,0,67.3,58.2
-82.72400347,27.60900508,52539,REB2003101201,2003,10,12,Green turtle,Pinellas,Moderately decomposed,0,0,50.8,43.2
-80.55690285,28.06940525,52540,DAB2003101301,2003,10,13,Loggerhead,Brevard,Moderately decomposed,102,71.8,0,0
-81.78380315,25.9516047,52541,MCK2003101301,2003,10,13,Loggerhead,Collier,Alive,86.3,66.3,93,81
-80.59210287,28.40020533,52542,ABM2003101401,2003,10,14,Loggerhead,Brevard,Moderately decomposed,0,0,0,0
-80.16690271,27.20080505,52543,CKC2003101401,2003,10,14,Loggerhead,Martin,Moderately decomposed,0,0,74.7,68.5
-82.08810326,26.70190488,52544,EMH2003101401,2003,10,14,Loggerhead,Lee,Severely decomposed,99.8,70.7,104.1,92.9
-81.82220317,26.23330477,52545,JCS2003101401,2003,10,14,Green turtle,Collier,Severely decomposed,0,0,39.3,35.4
-81.82220317,26.26640478,52546,JCS2003101402,2003,10,14,Loggerhead,Collier,Severely decomposed,0,0,92.4,82.4
-81.7484031,24.55910435,52547,TMB2003101401,2003,10,14,Loggerhead,Monroe,Severely decomposed,0,0,0,0
-81.4413032,30.54680582,52548,CXN2003101501,2003,10,15,Loggerhead,Nassau,Severely decomposed,0,0,0,60
-80.11950266,25.8322047,52549,BJA2003101601,2003,10,16,Green turtle,Miami-Dade,Severely decomposed,0,0,0,0
-80.60100287,28.24040529,52550,CCS2003101601,2003,10,16,Loggerhead,Brevard,Severely decomposed,0,0,83.8,78.7
-80.58630287,28.41220533,52551,SJF2003101601,2003,10,16,Green turtle,Brevard,Dried carcass,0,0,33.8,27.2
-86.51110465,30.39120563,52552,SSM2003101601,2003,10,16,Loggerhead,Okaloosa,Severely decomposed,95,68.5,98,93.5
-81.26720297,24.66360438,52553,AWE2003101701,2003,10,17,Loggerhead,Monroe,Moderately decomposed,0,0,76.2,73.7
-80.57530286,28.12180526,52554,CCS2003101701,2003,10,17,Leatherback,Brevard,Severely decomposed,0,0,0,0
-80.20840272,27.21700505,52555,HPM2003101701,2003,10,17,Green turtle,Martin,Severely decomposed,0,0,0,0
-80.30920276,27.46290511,52556,KES2003101701,2003,10,17,Loggerhead,St. Lucie,Alive,67.9,55.5,71.6,68
-80.06760267,26.86160496,52557,KES2003101702,2003,10,17,Loggerhead,Palm Beach,Severely decomposed,0,0,78.6,72.8
-81.04560304,29.30590554,52558,MRM2003101701,2003,10,17,Loggerhead,Volusia,Fresh dead,86.6,71.6,94.2,85.5
-81.4295032,30.67500585,52559,MHW2003101901,2003,10,19,Kemp's ridley,Nassau,Severely decomposed,0,0,49.5,52.8
-80.60470288,28.35520532,52560,CCS2003102001,2003,10,20,Green turtle,Brevard,Moderately decomposed,0,0,30,26
-80.66180289,28.24800529,52561,CCS2003102002,2003,10,20,Loggerhead,Brevard,Severely decomposed,0,0,0,0
-87.4319049,30.14860554,52562,RKT2003102001,2003,10,20,Loggerhead,Escambia,Severely decomposed,0,0,0,0
-82.43780336,26.65580486,52563,CAL2003102101,2003,10,21,Loggerhead,Lee,Fresh dead,0,66.8,0,81.7
-80.59340278,24.96090447,52564,PWW2003102101,2003,10,21,Loggerhead,Monroe,Severely decomposed,0,65.4,0,86.5
-80.46420282,27.81070519,52565,SXH2003102101,2003,10,21,Loggerhead,Indian River,Severely decomposed,90,67.1,94.2,0
-80.50990284,27.97270523,52566,BEW2003102201,2003,10,22,Loggerhead,Brevard,Moderately decomposed,61.3,53.2,66,64.3
-80.43540281,27.8379052,52567,TLO2003102201,2003,10,22,Loggerhead,Indian River,Moderately decomposed,50.2,49.1,52.5,0
-80.60770288,28.32060531,52568,CCS2003102301,2003,10,23,Loggerhead,Brevard,Severely decomposed,0,0,0,0
-80.71750281,24.86420444,52569,PWW2003102301,2003,10,23,Green turtle,Monroe,Moderately decomposed,42,34.2,44,39
-82.35460334,26.91290492,52570,WMK2003102301,2003,10,23,Loggerhead,Charlotte,Moderately decomposed,0,0,0,0
-82.55420341,27.35500503,52571,BXB2003102401,2003,10,24,Kemp's ridley,Sarasota,Moderately decomposed,40,37.4,42,42.1
-82.81940351,28.06660519,52572,TLL2003102401,2003,10,24,Green turtle,Pinellas,Alive,39,30.8,41.4,35.6
-80.48100282,27.8419052,52573,DBH2003102501,2003,10,25,Loggerhead,Indian River,Moderately decomposed,0,0,0,0
-80.4015028,27.77250518,52574,DBH2003102502,2003,10,25,Green turtle,Indian River,Moderately decomposed,0,0,82.6,74.8
-81.17050308,29.5701056,52575,LAO2003102501,2003,10,25,Leatherback,Flagler,Skeletal remains,0,0,0,0
-80.03670266,26.6209049,52576,PWD2003102501,2003,10,25,Loggerhead,Palm Beach,Severely decomposed,0,0,72.5,78
-80.05400267,26.81330495,52577,EPD2003102601,2003,10,26,Loggerhead,Palm Beach,Moderately decomposed,0,0,0,0
-81.02990303,29.27400553,52578,BEL2003102701,2003,10,27,Loggerhead,Volusia,Severely decomposed,0,0,0,0
-80.55370285,28.03910524,52579,DBH2003102701,2003,10,27,Loggerhead,Brevard,Moderately decomposed,0,0,0,0
-80.23740274,27.34510508,52580,MJB2003102701,2003,10,27,Loggerhead,St. Lucie,Alive,74.6,60,81.3,76.1
-81.49580303,24.72060439,52581,MLG2003102701,2003,10,27,Loggerhead,Monroe,Severely decomposed,0,0,74.9,68.6
-82.63450345,27.74300512,52582,AER2003102801,2003,10,28,Loggerhead,Pinellas,Severely decomposed,0,0,0,0
-81.41720319,30.40030578,52583,AMF2003102801,2003,10,28,Loggerhead,Duval,Severely decomposed,0,0,0,0
-81.66710308,24.57140435,52584,CPR2003102801,2003,10,28,Loggerhead,Monroe,Alive,75.6,62.3,81.2,81
-81.00650289,24.7272044,52585,CPR2003102802,2003,10,28,Loggerhead,Monroe,Severely decomposed,86.7,62.8,94,85.5
-80.05650266,26.47090487,52586,KWR2003102801,2003,10,28,Loggerhead,Palm Beach,Moderately decomposed,65.5,0,70.3,0
-80.58330277,24.93420446,52587,PWW2003102801,2003,10,28,Loggerhead,Monroe,Moderately decomposed,89.6,67,95,86.5
-80.46490282,27.8709052,52588,TLO2003102801,2003,10,28,Green turtle,Brevard,Moderately decomposed,41.8,33.5,43.3,38.2
-85.3839043,29.70990551,52589,DFP2003102901,2003,10,29,Loggerhead,Gulf,Fresh dead,0,0,73.5,58.4
-80.56510287,28.54320536,52590,MMC2003102901,2003,10,29,Loggerhead,Brevard,Moderately decomposed,0,0,76.8,0
-82.2554033,26.70520487,52591,MTK2003102901,2003,10,29,Loggerhead,Lee,Severely decomposed,96.5,66,101.6,94
-80.96060301,29.1383055,52592,BEL2003103001,2003,10,30,Loggerhead,Volusia,Severely decomposed,61,52.9,64.7,63
-86.47390464,30.39030563,52593,SXM2003103001,2003,10,30,Loggerhead,Okaloosa,Moderately decomposed,68.3,54.5,74.5,69
-80.60770288,28.31970531,52594,DBH2003103101,2003,10,31,Loggerhead,Brevard,Severely decomposed,0,0,0,0
-80.11660266,25.99750474,52595,JXH2003103101,2003,10,31,Green turtle,Broward,Fresh dead,0,0,39,37
-80.58940287,28.17570528,52596,NMY2003110101,2003,11,1,Loggerhead,Brevard,Alive,71,56.2,75.8,71
-81.02120303,29.25610552,52597,BEL2003110301,2003,11,3,Hawksbill,Volusia,Alive,17.9,12.9,18.6,16.5
-81.4405032,30.61250583,52598,MSR2003110301,2003,11,3,Loggerhead,Nassau,Moderately decomposed,0,0,55,56
-80.38330272,25.14170452,52599,SAS2003110301,2003,11,3,Loggerhead,Monroe,Alive,75.1,61.9,79,75
-81.03740303,29.28900553,52600,DLL2003110401,2003,11,4,Loggerhead,Volusia,Severely decomposed,0,0,70,64
-80.92270299,29.07130548,52601,MLB2003110401,2003,11,4,Loggerhead,Volusia,Alive,64.2,54.8,69.7,65.4
-80.89480298,28.99890547,52602,SDK2003110401,2003,11,4,Loggerhead,Volusia,Alive,83.4,64.9,89.4,83.2
-81.04140304,29.29750553,52603,BEL2003110501,2003,11,5,Loggerhead,Volusia,Severely decomposed,55.2,45.2,58.5,58
-82.41630336,26.8344049,52604,RXM2003110501,2003,11,5,Leatherback,Charlotte,Alive,0,0,0,0
-86.0000045,30.27100561,52605,VEL2003110601,2003,11,6,Loggerhead,Walton,Severely decomposed,90,64,96.5,90.1
-80.60090288,28.37260532,52606,DBH2003110701,2003,11,7,Loggerhead,Brevard,Severely decomposed,79.8,67.9,0,0
-81.4429032,30.59250583,52607,MSR2003110701,2003,11,7,Loggerhead,Nassau,Moderately decomposed,0,0,50,50
-82.5493034,27.05720495,52608,PRP2003110701,2003,11,7,Leatherback,Sarasota,Alive,0,0,0,0
-80.14060267,25.90180472,52609,BXM2003110901,2003,11,9,Loggerhead,Miami-Dade,Alive,70.5,57.5,76.5,70.5
-80.07670268,26.95950499,52610,LDW2003110901,2003,11,9,Loggerhead,Palm Beach,Moderately decomposed,0,0,85.7,81.8
-80.60260288,28.36480532,52611,DBH2003111001,2003,11,10,Loggerhead,Brevard,Severely decomposed,77,67.6,0,0
-80.60340287,28.25370529,52612,DBH2003111002,2003,11,10,Loggerhead,Brevard,Skeletal remains,0,0,0,0
-82.7824035,28.20680523,52613,GRH2003111001,2003,11,10,Loggerhead,Pasco,Moderately decomposed,70.9,58.4,76.5,75.1
-80.70250292,28.74350541,52614,MLB2003111001,2003,11,10,Loggerhead,Brevard,Alive,72.7,54.8,79,72.5
-80.03570266,26.67610492,52615,PXD2003111001,2003,11,10,Green turtle,Palm Beach,Moderately decomposed,0,0,0,0
-80.97000288,24.75830441,52616,SAS2003111001,2003,11,10,Green turtle,Monroe,Alive,44,34.8,46,40.5
-80.21320268,25.41080459,52617,SLM2003111001,2003,11,10,Green turtle,Miami-Dade,Moderately decomposed,0,0,67.5,53.5
-81.2248031,29.70210562,52618,ADR2003111101,2003,11,11,Leatherback,St. Johns,Severely decomposed,0,0,0,0
-81.41090319,30.4514058,52619,BNW2003111101,2003,11,11,Loggerhead,Duval,Severely decomposed,0,43.8,0,0
-81.2251031,29.69630562,52620,ADR2003111202,2003,11,12,Loggerhead,St. Johns,Alive,0,0,104.5,97
-80.60550288,28.34530532,52621,DBH2003111201,2003,11,12,Loggerhead,Brevard,Severely decomposed,0,0,73,65
-80.60540288,28.34970532,52622,DBH2003111202,2003,11,12,Green turtle,Brevard,Severely decomposed,0,0,34,25
-81.41040319,30.4669058,52623,LXM2003111201,2003,11,12,Loggerhead,Duval,Severely decomposed,0,0,71.7,0
-80.69780292,28.74030541,52624,SXM2003111201,2003,11,12,Loggerhead,Brevard,Severely decomposed,0,0,88.9,78.7
-80.09450266,26.1975048,52625,SXO2003111201,2003,11,12,Green turtle,Broward,Severely decomposed,0,0,0,0
-80.06470266,26.40160485,52626,KWR2003111301,2003,11,13,Loggerhead,Palm Beach,Severely decomposed,66.2,54.5,0,0
-81.16530308,29.55860559,52627,LAO2003111301,2003,11,13,Leatherback,Flagler,Fresh dead,0,0,0,66
-80.91620299,29.07340548,52628,SDK2003111301,2003,11,13,Loggerhead,Volusia,Severely decomposed,60.6,49.6,65.9,60.3
-80.06480266,26.40090485,52629,KWR2003111401,2003,11,14,Leatherback,Palm Beach,Fresh dead,0,80,133.4,0
-80.20730272,27.21490505,52630,REM2003111401,2003,11,14,Green turtle,Martin,Moderately decomposed,0,0,0,0
-84.77340413,29.69460552,52631,BHD2003111501,2003,11,15,Kemp's ridley,Franklin,Fresh dead,35.3,34.1,36.8,38
-80.60050288,28.37570532,52632,DBH2003111501,2003,11,15,Loggerhead,Brevard,Severely decomposed,0,0,0,0
-85.78940443,30.1651056,52633,NME2003111501,2003,11,15,Loggerhead,Bay,Severely decomposed,0,0,0,0
-80.927403,29.08890549,52634,BEL2003111601,2003,11,16,Loggerhead,Volusia,Moderately decomposed,80.2,64,84.5,76.5
-80.07260268,26.94800498,52635,LDW2003111601,2003,11,16,Loggerhead,Palm Beach,Alive,75.6,60.4,81,75.5
-80.06830268,26.93010498,52636,LDW2003111602,2003,11,16,Green turtle,Palm Beach,Moderately decomposed,52.4,40.6,55.8,49
-80.43830273,25.08330451,52637,CPR2003111701,2003,11,17,Loggerhead,Monroe,Alive,74.4,59.6,82.3,75.8
-85.3621043,29.89810555,52638,BAE2003111801,2003,11,18,Loggerhead,Gulf,Alive,0,0,109,102
-81.37270317,30.22460574,52639,SRS2003111801,2003,11,18,Loggerhead,St. Johns,Severely decomposed,0,0,71.1,0
-80.11280266,26.04580476,52640,SXO2003111801,2003,11,18,Green turtle,Broward,Moderately decomposed,0,0,63,54
-86.03330451,30.28330562,52641,HAM2003111901,2003,11,19,Loggerhead,Walton,Fresh dead,0,0,93.9,86.4
-85.96940449,30.25840561,52642,KPW2003111901,2003,11,19,Loggerhead,Bay,Severely decomposed,73.9,59.9,78.7,74.1
-85.90040447,30.22670561,52643,KPW2003111902,2003,11,19,Loggerhead,Bay,Severely decomposed,64.7,52.2,71.2,66.6
-85.29010427,29.6836055,52644,TMS2003111901,2003,11,19,Loggerhead,Gulf,Severely decomposed,74.9,73.9,0,0
-80.69820281,24.87540445,52645,WEB2003111901,2003,11,19,Loggerhead,Monroe,Fresh dead,0,0,101.6,93.9
-80.14180267,25.90090472,52646,BJA2003112001,2003,11,20,Green turtle,Miami-Dade,Alive,39.1,31.8,41.8,37.4
-82.50070339,27.18460499,52647,GEH2003112001,2003,11,20,Loggerhead,Sarasota,Severely decomposed,75.4,61.2,0,0
-82.29340331,26.53520483,52648,EMH2003112201,2003,11,22,Leatherback,Lee,Alive,0,0,0,0
-80.12300267,25.96660474,52649,CXB2003112301,2003,11,23,Loggerhead,Miami-Dade,Alive,88.1,67.2,91.6,85.8
-81.82490317,26.26060477,52650,JCS2003112501,2003,11,25,Loggerhead,Collier,Moderately decomposed,0,0,101,85.6
-85.41460432,29.84980554,52651,MLP2003112501,2003,11,25,Loggerhead,Gulf,Moderately decomposed,0,0,74.9,72.4
-80.91000299,29.07110548,52652,SDK2003112501,2003,11,25,Green turtle,Volusia,Severely decomposed,34.4,27.6,37.7,32.6
-82.02450323,26.44550481,52653,SKB2003112501,2003,11,25,Loggerhead,Lee,Moderately decomposed,88.5,66.5,91.5,81.5
-80.11950266,25.93930473,52654,BJA2003112601,2003,11,26,Green turtle,Miami-Dade,Severely decomposed,56,46.7,0,53
-80.12000266,25.93760473,52655,BJA2003112602,2003,11,26,Green turtle,Miami-Dade,Severely decomposed,57.4,44.6,63.9,57.9
-80.12080266,25.92200473,52656,BJA2003112603,2003,11,26,Green turtle,Miami-Dade,Severely decomposed,0,0,0,0
-80.1394027,27.11270502,52657,CKC2003112601,2003,11,26,Green turtle,Martin,Moderately decomposed,0,0,67.1,57.1
-81.65190308,24.57960435,52658,EXB2003112601,2003,11,26,Green turtle,Monroe,Severely decomposed,54,41.8,56.5,52
-80.36960279,27.65770515,52659,JCG2003112601,2003,11,26,Green turtle,Indian River,Moderately decomposed,41.4,31.1,44,37.4
-81.88330315,24.73330439,52660,KDS2003112603,2003,11,26,Loggerhead,Monroe,Alive,0,0,0,0
-81.0333029,24.7300044,52661,SAS2003112601,2003,11,26,Green turtle,Monroe,Moderately decomposed,56.5,44.2,59,51
-80.11570266,26.01260475,52662,SXO2003112601,2003,11,26,Green turtle,Broward,Severely decomposed,0,0,0,37
-80.03770266,26.58390489,52663,KWR2003112701,2003,11,27,Loggerhead,Palm Beach,Alive,71.4,58.3,78.1,74
-81.00000289,24.7300044,52664,CPR2003112801,2003,11,28,Loggerhead,Monroe,Severely decomposed,68,58.1,73,71.7
-82.73000347,27.64500509,52665,REB2003112901,2003,11,29,Loggerhead,Pinellas,Skeletal remains,0,0,0,0
-80.87500285,24.79170442,52666,SAS2003112901,2003,11,29,Green turtle,Monroe,Severely decomposed,35.1,28.8,36.8,33.2
-80.11610266,26.00040475,52667,SXO2003120101,2003,12,1,Green turtle,Broward,Severely decomposed,0,0,0,33
-80.49510283,27.94490522,52668,DBH2003120301,2003,12,3,Loggerhead,Brevard,Severely decomposed,0,0,88.2,77.1
-80.48200283,27.92190521,52669,DBH2003120302,2003,12,3,Loggerhead,Brevard,Moderately decomposed,0,0,83.2,74.8
-80.59550287,28.39100533,52670,CCS2003120401,2003,12,4,Loggerhead,Brevard,Moderately decomposed,0,0,89.5,84.5
-80.08100268,26.97370499,52671,STK2003120401,2003,12,4,Green turtle,Martin,Moderately decomposed,0,0,0,0
-81.4431032,30.59160583,52672,VNL2003120401,2003,12,4,Loggerhead,Nassau,Severely decomposed,0,0,63,57
-81.4434032,30.58560583,52673,VNL2003120402,2003,12,4,Loggerhead,Nassau,Moderately decomposed,0,0,63,60
-80.58890287,28.17370527,52674,DBH2003120501,2003,12,5,Loggerhead,Brevard,Moderately decomposed,86.5,67.1,0,0
-81.36000316,30.18000573,52675,RPS2003120501,2003,12,5,Kemp's ridley,St. Johns,Moderately decomposed,0,0,38,39
-82.84050351,27.96700517,52676,TLL2003120501,2003,12,5,Green turtle,Pinellas,Alive,36.1,28.7,38,32.5
-80.97290288,24.75010441,52677,AMF2003120601,2003,12,6,Loggerhead,Monroe,Moderately decomposed,0,0,0,0
-80.10000266,26.09690477,52678,SXO2003120601,2003,12,6,Loggerhead,Broward,Moderately decomposed,0,0,78,76
-80.60700287,28.2890053,52679,DBH2003120801,2003,12,8,Loggerhead,Brevard,Severely decomposed,87.9,63.4,0,0
-80.03290266,26.70440492,52680,LSW2003120801,2003,12,8,Loggerhead,Palm Beach,Severely decomposed,75.3,55.5,80.2,74.3
-80.4200028,27.80780519,52681,SXH2003120801,2003,12,8,Loggerhead,Indian River,Severely decomposed,65.5,53.8,69.1,65.5
-80.58750287,28.16830527,52682,DBH2003120901,2003,12,9,Loggerhead,Brevard,Severely decomposed,0,0,70.4,65.9
-80.03170266,26.77740494,52683,LDW2003120901,2003,12,9,Green turtle,Palm Beach,Alive,34.8,28.3,36.6,31.6
-82.72060346,27.50900506,52684,SLF2003120901,2003,12,9,Loggerhead,Manatee,Fresh dead,0,0,0,84
-80.54310285,28.03850524,52685,DBH2003121001,2003,12,10,Loggerhead,Brevard,Moderately decomposed,0,0,72.9,66.8
-80.11450266,26.02800475,52686,SXO2003121001,2003,12,10,Green turtle,Broward,Moderately decomposed,0,0,52,46
-80.58810287,28.41150533,52687,MMC2003121101,2003,12,11,Loggerhead,Brevard,Moderately decomposed,0,0,79,75.4
-82.01460323,26.45440482,52688,SKB2003121101,2003,12,11,Green turtle,Lee,Fresh dead,22.5,17.7,23.8,19.1
-82.8127035,27.94700516,52689,GRH2003121201,2003,12,12,Loggerhead,Pinellas,Alive,95.4,70.6,104.5,90.7
-80.11680269,27.05020501,52690,KES2003121201,2003,12,12,Green turtle,Martin,Severely decomposed,38.1,28.4,40.9,35.8
-80.80000283,24.83340443,52691,SAS2003121201,2003,12,12,Green turtle,Monroe,Alive,35.6,27.9,37.2,31.2
-80.42730281,27.82280519,52692,TVH2003121201,2003,12,12,Green turtle,Indian River,Moderately decomposed,41,32,43.9,37.5
-82.77100347,27.31070501,52693,JDG2003121301,2003,12,13,Leatherback,Sarasota,Severely decomposed,0,0,0,0
-80.03300265,26.50060487,52694,LDW2003121301,2003,12,13,Green turtle,Palm Beach,Alive,41.3,34.3,43.2,38
-82.82860351,27.98250517,52695,TLL2003121301,2003,12,13,Green turtle,Pinellas,Fresh dead,35.1,27.1,36.7,30.5
-81.9197032,26.43890482,52696,EMH2003121401,2003,12,14,Green turtle,Lee,Moderately decomposed,0,34.1,0,41.5
-80.05030266,26.76430494,52697,KES2003121401,2003,12,14,Green turtle,Palm Beach,Moderately decomposed,48.8,39.1,52.7,44.6
-80.10920266,26.08700477,52698,MFD2003121401,2003,12,14,Green turtle,Broward,Moderately decomposed,0,0,40.6,37.5
-80.03510266,26.68060492,52699,PWD2003121501,2003,12,15,Leatherback,Palm Beach,Fresh dead,0,83.5,0,0
-81.29720297,24.65510438,52700,SAS2003121501,2003,12,15,Green turtle,Monroe,Alive,42.3,34.5,43.8,38.6
-80.18450268,25.74740468,52701,AXC2003121601,2003,12,16,Loggerhead,Miami-Dade,Alive,66,49.1,69.4,65.3
-80.27740275,27.4331051,52702,DAS2003121601,2003,12,16,Green turtle,St. Lucie,Moderately decomposed,38.7,29.7,41.3,34.9
-85.39150431,29.75090551,52703,JWM2003121601,2003,12,16,Loggerhead,Gulf,Moderately decomposed,0,0,91.4,85.7
-80.05030266,26.76430494,52704,KES2003121601,2003,12,16,Loggerhead,Palm Beach,Alive,0,0,66.7,64.3
-80.43140281,27.83070519,52705,MJP2003121601,2003,12,16,Green turtle,Indian River,Severely decomposed,0,0,38.6,33
-81.0229029,24.7325044,52706,TMB2003121601,2003,12,16,Loggerhead,Monroe,Severely decomposed,0,0,89,83.3
-81.24420311,29.74800563,52707,ADR2003121701,2003,12,17,Leatherback,St. Johns,Severely decomposed,0,0,148,0
-82.82760351,28.00300518,52708,GRH2003121801,2003,12,18,Loggerhead,Pinellas,Moderately decomposed,68.3,56.9,72.5,68.6
-81.01770303,29.22270552,52709,MRM2003121801,2003,12,18,Loggerhead,Volusia,Alive,56.9,49.8,61.9,60.7
-81.81010312,24.56140434,52710,RFC2003121801,2003,12,18,Green turtle,Monroe,Alive,52,40,57,49
-80.6917028,24.88620445,52711,VJZ2003122001,2003,12,20,Green turtle,Monroe,Fresh dead,39.5,31,42.2,35.2
-80.88710298,29.02480547,52712,SDK2003122101,2003,12,21,Green turtle,Volusia,Alive,34.9,29.1,37.5,33.4
-82.69680346,27.46460505,52713,SLF2003122101,2003,12,21,Green turtle,Manatee,Fresh dead,0,0,0,0
-80.05330266,26.54630488,52714,CAP2003122201,2003,12,22,Loggerhead,Palm Beach,Alive,0,0,74,74.2
-80.11930266,25.85010471,52715,LAB2003122201,2003,12,22,Loggerhead,Miami-Dade,Moderately decomposed,76.6,59.7,83.1,75.5
-80.6900028,24.90330445,52716,PWW2003122201,2003,12,22,Loggerhead,Monroe,Alive,85.7,65.1,90.5,83
-82.76570348,27.76780512,52717,AER2003122301,2003,12,23,Green turtle,Pinellas,Alive,21.8,17.5,22.5,19
-80.952203,29.12340549,52718,BEL2003122301,2003,12,23,Loggerhead,Volusia,Alive,70.8,56,79.2,73
-80.44010281,27.8427052,52719,GWH2003122301,2003,12,23,Green turtle,Indian River,Moderately decomposed,36.2,28.6,0,0
-80.10940266,26.08350477,52720,JEB2003122301,2003,12,23,Green turtle,Broward,Fresh dead,0,0,50.8,43.8
-80.10460269,27.04360501,52721,KES2003122601,2003,12,26,Green turtle,Martin,Moderately decomposed,63.4,48.3,73.3,65.1
-81.00090302,29.21450552,52722,BEL2003122701,2003,12,27,Loggerhead,Volusia,Severely decomposed,56.2,46.3,62,59.2
